0x0000	pl#
0x4266	dronedamagerotatelogic
0x4267	dronedamagevisionlogic
0x4268	dronedetonatewatcher
0x4269	droneenemieslogic
0x426a	droneenemiestargetlogic
0x426b	droneenemyshootvfxlogic
0x426c	droneenemyvalid
0x426d	droneenginesfx
0x426e	dronefailed
0x426f	dronegetimpactinfoondeath
0x4270	droneheliimpactwatcher
0x4271	droneimpactexplosion
0x4272	droneimpactwatcher
0x4273	dronekillcamlogic
0x4274	dronemissilespawnarray
0x4275	droneoutofboundslogic
0x4276	droneoutofboundsvisionlogic
0x4277	droneplayerrestore
0x4278	droneplayersetup
0x4279	dronepropellerfx
0x427a	dronerunoffset
0x427b	drones
0x427c	drones_disabled
0x427d	drones_targets_sets_to_default
0x427e	dronescreenfx
0x427f	dronesetvehspeed
0x4280	dronesetvehspeedthreaded
0x4281	dronespawn
0x4282	dronespawn_bodyonly
0x4283	dronespawner_init
0x4284	dronesprinteffectsinlogic
0x4285	dronesprinteffectsoutlogic
0x4286	dronesprintlogic
0x4287	dronestaticmbscreenfx
0x4288	dronesthermalteamselect
0x4289	dronestrikeactivatefunc
0x428a	dronetimeoutlogic
0x428b	droneupdateoriginandanglestildeath
0x428c	drop_bomb_detonator
0x428d	drop_bomb_detonator_from_ai
0x428e	drop_bomb_detonator_from_player
0x428f	drop_bots
0x4290	drop_fast_rope
0x4291	drop_flare_when_dead
0x4292	drop_glowstick
0x4293	drop_grenade
0x4294	drop_gun
0x4295	drop_hvt_key
0x4296	drop_intel_from_hvt
0x4297	drop_intel_piece
0x4298	drop_interaction_structs_to_ground
0x4299	drop_marker_after_time
0x429a	drop_obstacle_on_death
0x429b	drop_officer
0x429c	drop_on_death
0x429d	drop_pistol_on_death
0x429e	drop_ready_item
0x429f	drop_script_weapon_from_ai
0x42a0	drop_selection_to_ground
0x42a1	drop_special_item
0x42a2	drop_to_ground
0x42a3	drop_to_ground_ignore_vehicle
0x42a4	drop_walkie_prop
0x42a5	drop_weapon
0x42a6	drop_weapon_func
0x42a7	drop_weapon_now
0x42a8	dropaiweapon
0x42a9	dropaiweaponinternal
0x42aa	dropallaiweapons
0x42ab	dropanim
0x42ac	droparmcratefromscriptedheli
0x42ad	droparmor
0x42ae	dropbagspawned
0x42af	dropbagstruct
0x42b0	dropbody
0x42b1	dropbombmodel
0x42b2	dropbombs
0x42b3	dropbrcratefrommanualheli
0x42b4	dropbrcratefromscriptedheli
0x42b5	dropbrloadoutcrate
0x42b6	dropbrloot
0x42b7	dropbrpersonalcratefrommanualheli
0x42b8	dropcarepackage
0x42b9	dropcarryobject
0x42ba	dropchances
0x42bb	dropclipmodel
0x42bc	dropcrate
0x42bd	dropcratefrommanualheli
0x42be	dropcratefromscriptedheli
0x42bf	dropcrates
0x42c0	dropdefconkillstreaks
0x42c1	dropequipmentinslot
0x42c2	dropgrenade
0x42c3	drophelicrate
0x42c4	drophintstring
0x42c5	drophostage
0x42c6	drophud
0x42c7	dropintolaststand
0x42c8	dropitemfrominventory
0x42c9	dropjuggernautweapon
0x42ca	dropkillstreakcrate
0x42cb	dropkillstreakcratefrommanualheli
0x42cc	dropkillstreakcratefromscriptedheli
0x42cd	dropkillstreakcrates
0x42ce	droplaunchchunkbots
0x42cf	droplocations
0x42d0	droploot
0x42d1	dropnukeweapon
0x42d2	dropoldequipinplace
0x42d3	droponplayerdeath
0x42d4	dropped_weapon_func
0x42d5	dropped_weapons
0x42d6	droppeddeathweapon
0x42d7	droppeditems
0x42d8	droppedlmgpickuptime
0x42d9	droppedscriptables
0x42da	droppedteam
0x42db	droppedweaponent
0x42dc	droppedweapons
0x42dd	droppingtoground
0x42de	dropplayerstags
0x42df	dropplunder
0x42e0	dropplunderbyrarity
0x42e1	dropplundersounds
0x42e2	dropposition
0x42e3	droppostoground
0x42e4	dropscavengerfordeath
0x42e5	dropscavengerfordeathinternal
0x42e6	dropship_change_thrust_sfx
0x42e7	dropspawn
0x42e8	dropspawnmindist2dsqrbyref
0x42e9	dropspawnmindistbyref
0x42ea	dropspawns
0x42eb	dropstruct
0x42ec	droptags
0x42ed	droptagsesc
0x42ee	droptagsoftype
0x42ef	droptank_deathwatcherandspawn
0x42f0	droptank_onposition
0x42f1	droptank_playincomingdialog
0x42f2	droptestminigunondeath
0x42f3	droptime
0x42f4	droptonavmeshtriggers
0x42f5	dropturret
0x42f6	dropturretproc
0x42f7	droptype
0x42f8	dropusestraceorigin
0x42f9	dropweaponcarepackage
0x42fa	dropweaponfordeath
0x42fb	dropweaponfordeathlaunch
0x42fc	dropweaponwrapper
0x42fd	drug_guy_kill
0x42fe	druggedwomanresponsecount
0x42ff	dry_fire_bullet_anims
0x4300	dual_firing
0x4301	duckingtime
0x4302	dudes_carried_anim
0x4303	dudgrenadeused
0x4304	dummy
0x4305	dummy_damage_watcher
0x4306	dummy_flares
0x4307	dummy_flares_snake_go
0x4308	dummy_player
0x4309	dummy_target
0x430a	dummy_targets
0x430b	dummychopper
0x430c	dummydefender
0x430d	dummymodel
0x430e	dummytarget
0x430f	dump_models
0x4310	dumplogsloop
0x4311	dumpster_guy_stand_up
0x4312	duplicate_struct
0x4313	duration
0x4314	duration_increase
0x4315	duration_multiplier
0x4316	dustfx
0x4317	dustmaterial
0x4318	dvar
0x4319	dvarfloatvalue
0x431a	dvarfuncs
0x431b	dvarintvalue
0x431c	dwn_twn_safehouse_loadout
0x431d	dx_mortar_launch_callout
0x431e	dyanmic_sun_sample_size
0x431f	dying
0x4320	dying_boy_face
0x4321	dying_soon
0x4322	dyingcrawl
0x4323	dyingcrawlaiming
0x4324	dyingcrawlbackaim
0x4325	dyingcrawlbloodsmear
0x4326	dynamic_backdist
0x4327	dynamic_dof
0x4328	dynamic_frontdist
0x4329	dynamic_knife_anims
0x432a	dynamic_knife_kill_anims
0x432b	dynamic_knife_kill_anims_player
0x432c	dynamic_middist
0x432d	dynamic_run_setup
0x432e	dynamic_run_speed_goalpos
0x432f	dynamic_run_speed_set
0x4330	dynamic_run_speed_thread
0x4331	dynamic_spawn_locations
0x4332	dynamic_takedowns_monitor
0x4333	dynamicent
0x4334	dynamicladders
0x4335	dynamiclightset
0x4336	dynamiclightsethq
0x4337	dynamicspawns
0x4338	dyndof
0x4339	dyndof_debug
0x433a	dyndof_disable
0x433b	dyndof_distance
0x433c	dyndof_getplayerangles
0x433d	dyndof_getplayerorigin
0x433e	dyndof_hastag
0x433f	dyndof_thread
0x4340	dyndof_trace_internal
0x4341	dyndof_trace_target
0x4342	dynolight_area_ai
0x4343	dynolight_area_trigger_logic
0x4344	dynolight_death_watcher
0x4345	dynolight_falloff_dist
0x4346	dynolight_postload_state_init
0x4347	dynolight_set_onoff_state
0x4348	dynolight_trace_contents
0x4349	dynolight_trace_passed
0x434a	dynolight_update_nvg_mode
0x434b	dynolights
0x434c	dynolights_initialized
0x434d	dzmainloop
0x434e	e
0x434f	e1
0x4350	e2
0x4351	e3
0x4352	e3_audio_demo
0x4353	e3_audio_demo_start
0x4354	e4
0x4355	e5
0x4356	each_player_remotestarted
0x4357	eairstrikeheight
0x4358	early_death
0x4359	early_level
0x435a	early_return
0x435b	early_tank_guy
0x435c	earlyexit
0x435d	earlyfinishtime
0x435e	earlyremoveradarperk
0x435f	earned
0x4360	earnedfastexfil
0x4361	earnedmaxkillstreak
0x4362	earnedstreaklevel
0x4363	earnkillstreak
0x4364	earthquake
0x4365	earthquake_and_rumble
0x4366	earthquake_for_client
0x4367	east_gate
0x4368	east_wall_01
0x4369	east_wall_02
0x436a	east_wall_03
0x436b	east_wall_04
0x436c	east_wall_05
0x436d	east_wall_06
0x436e	east_wall_07
0x436f	east_wall_mortars
0x4370	easter_egg_tv_light_flicker
0x4371	easter_egg_tv_teddy
0x4372	easter_egg_tv_teddy_monitor
0x4373	easter_egg_tv_teddy_monitor_helper
0x4374	easter_eggs
0x4375	easy_position_creator
0x4376	eattacker
0x4377	edge_placement
0x4378	edge_point_valid
0x4379	edit_loadout
0x437a	edit_spawner
0x437b	edit_spawner_exit
0x437c	effect
0x437d	effect_list_offset
0x437e	effect_list_offset_max
0x437f	effect_loopsound
0x4380	effect_soundalias
0x4381	effect_tag
0x4382	effectid
0x4383	effecttime
0x4384	effortvoice
0x4385	efsm_add_machine_state
0x4386	efsm_add_machine_transition
0x4387	efsm_can_interrupt
0x4388	efsm_change_state
0x4389	efsm_event_monitor
0x438a	efsm_get_state
0x438b	efsm_idle_check
0x438c	efsm_init
0x438d	efsm_is_valid_transition
0x438e	efsm_request_state
0x438f	efsm_setup_movement_machine
0x4390	efsm_spawn_machine
0x4391	efsm_stick_input
0x4392	eight_point_strafe_requested
0x4393	einflictor
0x4394	either_player_looking_at
0x4395	electrictrap_hint_displayed
0x4396	electrocuted
0x4397	elements
0x4398	elemtype
0x4399	elevator_accel
0x439a	elevator_aggressive_call
0x439b	elevator_button_activate
0x439c	elevator_button_hint
0x439d	elevator_call
0x439e	elevator_callbutton_link_h
0x439f	elevator_callbutton_link_v
0x43a0	elevator_callbuttons
0x43a1	elevator_debug
0x43a2	elevator_decel
0x43a3	elevator_floor_update
0x43a4	elevator_fsm
0x43a5	elevator_get_dvar
0x43a6	elevator_get_dvar_int
0x43a7	elevator_innerdoorspeed
0x43a8	elevator_interrupt
0x43a9	elevator_interrupted
0x43aa	elevator_motion_detection
0x43ab	elevator_move
0x43ac	elevator_moving
0x43ad	elevator_music
0x43ae	elevator_outterdoorspeed
0x43af	elevator_return
0x43b0	elevator_sound_think
0x43b1	elevator_speed
0x43b2	elevator_think
0x43b3	elevator_update_global_dvars
0x43b4	elevator_waittime
0x43b5	elevators
0x43b6	eliminated
0x43b7	eliminatenullweapons
0x43b8	elite_chance
0x43b9	emb_nt_fire_magic_bullet
0x43ba	emb_nt_hide_viewmodel
0x43bb	emb_roof_door_open
0x43bc	emb_roof_door_remove
0x43bd	emb_roof_door_setup
0x43be	emb_roof_pre_office_vo
0x43bf	emb_roof_vo
0x43c0	emb_rooftop_corner_clean
0x43c1	emb_rooftop_corner_destructed
0x43c2	embassy_alarm_sound_ent_01
0x43c3	embassy_alarm_sound_ent_02
0x43c4	embassy_alarm_sound_ent_03
0x43c5	embassy_alarm_sound_ent_04
0x43c6	embassy_cctv_flags
0x43c7	embassy_cctv_fx
0x43c8	embassy_cctv_init
0x43c9	embassy_cctv_precache
0x43ca	embassy_crowd_sound_ent_01
0x43cb	embassy_crowd_sound_ent_02
0x43cc	embassy_defend_flags
0x43cd	embassy_defend_fx
0x43ce	embassy_defend_precache
0x43cf	embassy_defend_precache_delay
0x43d0	embassy_flags
0x43d1	embassy_fx
0x43d2	embassy_gate_sound_ent_01
0x43d3	embassy_helicopter_struggle_sound_ent
0x43d4	embassy_helicopter_struggle_tone_sound_ent
0x43d5	embassy_hints
0x43d6	embassy_infil_chopper_crash_explo_sfx
0x43d7	embassy_infil_flags
0x43d8	embassy_infil_fx
0x43d9	embassy_infil_hints
0x43da	embassy_infil_init
0x43db	embassy_infil_objectives
0x43dc	embassy_infil_precache
0x43dd	embassy_infil_precache_delay
0x43de	embassy_infil_scriptables_grab
0x43df	embassy_inits
0x43e0	embassy_palm_trees
0x43e1	embassy_post_truck_alarm_sound_ent_01
0x43e2	embassy_post_truck_alarm_sound_ent_02
0x43e3	embassy_precache
0x43e4	embassy_roof_catchup
0x43e5	embassy_roof_main
0x43e6	embassy_roof_start
0x43e7	embassy_scale_speed_near_price
0x43e8	embassy_starts
0x43e9	embassy_technicals
0x43ea	embassy_util_flags
0x43eb	embassy_weapon_cleanup
0x43ec	emerge_main
0x43ed	emerge_playerspeedscalinglogic
0x43ee	emerge_start
0x43ef	emitfalldamage
0x43f0	emp
0x43f1	emp_damage_callback
0x43f2	emp_debuff_init
0x43f3	emp_drone_targeted_getmapselectpoint
0x43f4	emp_drone_targeted_monitordamage
0x43f5	emp_drone_targeted_startmapselectsequence
0x43f6	emp_effects_flickering
0x43f7	emp_effects_on_nearby_players
0x43f8	emp_get_level_data
0x43f9	emp_grenade_apply_non_player
0x43fa	emp_grenade_apply_player
0x43fb	emp_grenade_end_early
0x43fc	emp_grenade_used
0x43fd	emp_init
0x43fe	emp_reset_ents
0x43ff	emp_update_ents
0x4400	empapplycallback
0x4401	empclearcallback
0x4402	empcount
0x4403	empdamage
0x4404	empdamageenabled
0x4405	empdrone_applyemp
0x4406	empdrone_beginsuper
0x4407	empdrone_calculatepositions
0x4408	empdrone_clearomnvars
0x4409	empdrone_collidethink
0x440a	empdrone_createdrone
0x440b	empdrone_delete
0x440c	empdrone_destroy
0x440d	empdrone_divebombthink
0x440e	empdrone_empapplied
0x440f	empdrone_empendearly
0x4410	empdrone_equipment_wrapper
0x4411	empdrone_exit
0x4412	empdrone_explode
0x4413	empdrone_explodeemp
0x4414	empdrone_findstartposition
0x4415	empdrone_givepointsfordeath
0x4416	empdrone_handledeathdamage
0x4417	empdrone_returnplayer
0x4418	empdrone_rundrone
0x4419	empdrone_superusethink
0x441a	empdrone_timeoutthink
0x441b	empdrone_tryuse
0x441c	empdrone_watchdetonate
0x441d	empdrone_watchearlyexit
0x441e	empdrone_weapongiven
0x441f	empdronebeginuse
0x4420	empendtime
0x4421	empgrenaded
0x4422	empjamandrumbleclients
0x4423	emplights
0x4424	emplightsoff
0x4425	emplooptime
0x4426	empmarked
0x4427	empnotallowed
0x4428	empplayer
0x4429	empradarwatcher
0x442a	empremovecallback
0x442b	empremoved
0x442c	empscramblelevels
0x442d	empsitewatcher
0x442e	empspawnindex
0x442f	empstartcallback
0x4430	empstuntime
0x4431	emptriggerholdonuse
0x4432	empty_breathing_func
0x4433	empty_func
0x4434	empty_init_func
0x4435	empty_spawner
0x4436	emptyallvehicles
0x4437	emptyfunc
0x4438	emptylocations
0x4439	emptytimeelapsed
0x443a	emptytimeoutduration
0x443b	empvfx
0x443c	emradiation
0x443d	enable_a10_wait_flags
0x443e	enable_ai_color
0x443f	enable_ai_color_dontmove
0x4440	enable_ai_dynolight_behavior
0x4441	enable_alien_scripted
0x4442	enable_allies_firing
0x4443	enable_allowdeath
0x4444	enable_ally_firing
0x4445	enable_ally_vision
0x4446	enable_arrivals
0x4447	enable_bleedout_ent_usability
0x4448	enable_bleedout_ent_usability_func
0x4449	enable_blindfire_behavior
0x444a	enable_blood_pool
0x444b	enable_breath_fx
0x444c	enable_bulletwhizbyreaction
0x444d	enable_c4_on_locked
0x444e	enable_careful
0x444f	enable_casual_killer
0x4450	enable_cell_door_collision
0x4451	enable_chair_carry
0x4452	enable_context_melee
0x4453	enable_cover_node_behavior
0x4454	enable_cqbwalk
0x4455	enable_damage
0x4456	enable_damage_on_landing
0x4457	enable_damagefeedback
0x4458	enable_danger_react
0x4459	enable_death_clearscriptedanim
0x445a	enable_defeat_on_kill_backup
0x445b	enable_dogtag_revive
0x445c	enable_dontevershoot
0x445d	enable_dynamic_run_speed
0x445e	enable_dynamic_takedowns
0x445f	enable_eight_point_strafe
0x4460	enable_escort_gesture
0x4461	enable_exits
0x4462	enable_features_for_disguised_player
0x4463	enable_firing
0x4464	enable_flashlight
0x4465	enable_global_vehicle_spawn_functions
0x4466	enable_hangar_vehicles
0x4467	enable_heat_behavior
0x4468	enable_ied
0x4469	enable_ignorerandombulletdamage_drone
0x446a	enable_infinite_ammo
0x446b	enable_intro_wait_flags
0x446c	enable_jammer_damage
0x446d	enable_juggernaut_move_behavior
0x446e	enable_laser
0x446f	enable_long_death
0x4470	enable_lookat
0x4471	enable_magic_bullet_shield
0x4472	enable_manual_revive
0x4473	enable_menu
0x4474	enable_on_world_progress_bar_for_other_players
0x4475	enable_outline
0x4476	enable_outline_for_player
0x4477	enable_outline_for_players
0x4478	enable_overwatch_model
0x4479	enable_pain
0x447a	enable_pilot_carry
0x447b	enable_pipes_hero_lights
0x447c	enable_pipes_jumpdown_lights
0x447d	enable_player_headtracking
0x447e	enable_procedural_bones
0x447f	enable_readystand
0x4480	enable_retreat_exterior_triggers
0x4481	enable_runout_bullet_clip
0x4482	enable_scriptable_shadows
0x4483	enable_segmented_health_regen
0x4484	enable_self_revive
0x4485	enable_snake_cams
0x4486	enable_snakecams_by_target
0x4487	enable_springcam
0x4488	enable_sprint
0x4489	enable_stayahead
0x448a	enable_stayahead_turbo
0x448b	enable_stealth_for_ai
0x448c	enable_stealth_system
0x448d	enable_stop_all_cars
0x448e	enable_surprise
0x448f	enable_tank_stackup
0x4490	enable_teamflashbangimmunity
0x4491	enable_teamflashbangimmunity_proc
0x4492	enable_trigger
0x4493	enable_trigger_with_noteworthy
0x4494	enable_trigger_with_targetname
0x4495	enable_turnanims
0x4496	enable_van_lights
0x4497	enable_vehicle_interaction
0x4498	enable_volumetrics
0x4499	enablealldepotsforplayer
0x449a	enableapcturretinteraction
0x449b	enablebattlechatter
0x449c	enableburnfx
0x449d	enableburnfxfortime
0x449e	enableburnsfx
0x449f	enableciviliantargetfocus
0x44a0	enabled
0x44a1	enabledamageinvulnerability
0x44a2	enabledcollisionnotifies
0x44a3	enabledeathsdoor
0x44a4	enabledemeanorsafe
0x44a5	enabledequipdeployvfx
0x44a6	enabledignoreme
0x44a7	enabledropbagobjective
0x44a8	enableenemybaseoutline
0x44a9	enableeventlisteners
0x44aa	enableexecutionattackfunc
0x44ab	enableexecutionattackwrapper
0x44ac	enableexecutionvictimfunc
0x44ad	enableexecutionvictimwrapper
0x44ae	enableexitprompt
0x44af	enableinfectedtracker
0x44b0	enablelookdownpathtime
0x44b1	enableloopingcoughaudio
0x44b2	enableloopingcoughaudiosupression
0x44b3	enablemanualpullchute
0x44b4	enablemeleeforsentry
0x44b5	enablemultibombui
0x44b6	enablemusic
0x44b7	enableobject
0x44b8	enableoob
0x44b9	enableoobimmunity
0x44ba	enableovertimegameplay
0x44bb	enableping
0x44bc	enableplayerforspawnlogic
0x44bd	enableplayeroutlinesforoverheadcam
0x44be	enablepowerfunc
0x44bf	enableragdollzerog
0x44c0	enablerl
0x44c1	enablescriptableplayeruseall
0x44c2	enableshellshockfunc
0x44c3	enableslotinternal
0x44c4	enablespawnpointlist
0x44c5	enabletacopskit
0x44c6	enabletacopsstations
0x44c7	enabletrigger
0x44c8	enablevariantdrops
0x44c9	enablevisibilitycullingforclient
0x44ca	enableweaponlaser
0x44cb	encounter
0x44cc	encounter_end
0x44cd	encounter_location_start_functions
0x44ce	encounter_manager
0x44cf	encounter_performance
0x44d0	encounter_score_components
0x44d1	encounter_start
0x44d2	encounter_start_functions
0x44d3	encounterdeletedomgameobjectonend
0x44d4	encounterdeleteentonend
0x44d5	encounterlocation
0x44d6	encounterremovenavobstacle
0x44d7	encounterremovenavobstacledelay
0x44d8	encounterremovenavobstacleonencounterend
0x44d9	encounters
0x44da	encourage_explosive_use
0x44db	end
0x44dc	end_angles
0x44dd	end_barkov_model
0x44de	end_blended_interaction_anims
0x44df	end_bridge_start_struct_index
0x44e0	end_bus_bomber
0x44e1	end_captive_01_model
0x44e2	end_captive_02_model
0x44e3	end_captive_03_model
0x44e4	end_captive_04_model
0x44e5	end_captive_truck_model
0x44e6	end_collect_nuclear_core
0x44e7	end_color
0x44e8	end_destroy_c130
0x44e9	end_equip_disguise
0x44ea	end_exfil_plane
0x44eb	end_extract_lz
0x44ec	end_fardist
0x44ed	end_func
0x44ee	end_function_after_time
0x44ef	end_game_logic
0x44f0	end_game_score
0x44f1	end_game_score_component_ref
0x44f2	end_game_sequence
0x44f3	end_game_string_index
0x44f4	end_game_string_override
0x44f5	end_guys
0x44f6	end_heli_spawn_group
0x44f7	end_holdout
0x44f8	end_infil_plane
0x44f9	end_kill_tunnel_spawns
0x44fa	end_land_at_lz
0x44fb	end_level
0x44fc	end_ml_p1_intel
0x44fd	end_ml_p3_intel
0x44fe	end_ml_p3_intel_2
0x44ff	end_ml_p3_intel_3
0x4500	end_neardist
0x4501	end_node_origin
0x4502	end_objective_when_all_dead
0x4503	end_objective_when_all_dead_interal
0x4504	end_p1_spawn_loop
0x4505	end_plant_jammers
0x4506	end_player_model
0x4507	end_point
0x4508	end_pos
0x4509	end_pre_vault_assault
0x450a	end_prisoner_hood_model
0x450b	end_reach_drop_zone
0x450c	end_reach_lz
0x450d	end_recover_nuclear_core
0x450e	end_reinforcements
0x450f	end_rope_rumble
0x4510	end_russian_01_model
0x4511	end_russian_02_model
0x4512	end_russian_03_model
0x4513	end_russian_truck_model
0x4514	end_sequence_dof
0x4515	end_slide_delay
0x4516	end_slow_mode
0x4517	end_spawn_group
0x4518	end_super_meter_progress_early
0x4519	end_thread
0x451a	end_time
0x451b	end_trial_sequence
0x451c	end_turret_reservation
0x451d	end_vault_assault
0x451e	end_vault_assault_crypto
0x451f	end_vault_assault_cut
0x4520	end_vault_assault_rooftop
0x4521	end_vault_assault_rooftop_call_exfil
0x4522	end_vault_assault_rooftop_defend
0x4523	end_vault_assault_rooftop_exfil
0x4524	end_vault_assault_rooftop_heli
0x4525	end_vault_assault_vault
0x4526	end_vault_assault_vault_fake_end
0x4527	end_vo_group
0x4528	end1
0x4529	end2
0x452a	endactionflag
0x452b	endangleoffset
0x452c	endangles
0x452d	endascenderanim
0x452e	endat
0x452f	endbetting
0x4530	endbroshot
0x4531	endcondition_focuschanged
0x4532	endconditionwatcher_focuschanged
0x4533	endconditionwatcher_gameended
0x4534	endconditionwatcher_mapchanged
0x4535	endconditionwatcher_mapcleared
0x4536	endconditionwatcher_nuke
0x4537	endconditionwatcher_selectionmade
0x4538	endcreatescript
0x4539	endcustomevent
0x453a	ended
0x453b	endedby
0x453c	endedkillcamcleanup
0x453d	ender
0x453e	endfunc
0x453f	endgame
0x4540	endgame_clientmatchdata
0x4541	endgame_endgame
0x4542	endgame_endround
0x4543	endgame_overlay
0x4544	endgame_regularmp
0x4545	endgame_showkillcam
0x4546	endgame_write_clientmatchdata_for_player_func
0x4547	endgamedeath
0x4548	endgameencounterscorefunc
0x4549	endgameicon
0x454a	endgameontimelimit
0x454b	endgametimer
0x454c	endhostagegame
0x454d	endhover
0x454e	endhud
0x454f	endinactiveinstructionondeath
0x4550	ending_bink_audio_transition
0x4551	ending_bink_init
0x4552	ending_bink_skipped_audio_transition
0x4553	ending_camera_animation
0x4554	ending_cleanup
0x4555	ending_extras
0x4556	ending_scene
0x4557	ending_scene_anims
0x4558	ending_scene_bodies
0x4559	ending_scene_celebration
0x455a	ending_scene_dof
0x455b	ending_scene_ent_cleanup
0x455c	ending_scene_ent_cleanup_loop
0x455d	ending_scene_lights
0x455e	ending_scene_lights_off
0x455f	ending_scene_main
0x4560	ending_scene_mayhem_anims
0x4561	ending_scene_start
0x4562	ending_truck_idle_scene
0x4563	endingsoon
0x4564	endinstructiononnotification
0x4565	endkillcamifnothingtoshow
0x4566	endlesslobbyfloor
0x4567	endmatchonhostdisconnect
0x4568	endmission_bink_skip
0x4569	endmission_main_func
0x456a	endmusicplayed
0x456b	endnode
0x456c	endnode_pos
0x456d	endnodepos
0x456e	endnote
0x456f	endofgamesummarylogger
0x4570	endofroundvisionset
0x4571	endofspeedwatcher
0x4572	endon_str
0x4573	endondeath
0x4574	endonnotification
0x4575	endonremoveanimactive
0x4576	endonshutdown
0x4577	endonstring
0x4578	endontest
0x4579	endontest_endon
0x457a	endorigin
0x457b	endpoint
0x457c	endpos
0x457d	endpt
0x457e	endrespawnnotify
0x457f	endreviveonownerdeathordisconnect
0x4580	endscene
0x4581	endselectiononaction
0x4582	endselectiononendgame
0x4583	endsliding
0x4584	endslidinglegacy
0x4585	endspawncamera
0x4586	endspectatorview
0x4587	endsuperdisableweapon
0x4588	endtime
0x4589	endtimes
0x458a	endtimeutcseconds
0x458b	endturretonplayer
